AUC,FPR,TPR
0.7755681818181818,0.0,0.0
0.7755681818181818,0.011363636363636364,0.0
0.7755681818181818,0.011363636363636364,0.16666666666666666
0.7755681818181818,0.125,0.16666666666666666
0.7755681818181818,0.125,0.3333333333333333
0.7755681818181818,0.13636363636363635,0.3333333333333333
0.7755681818181818,0.13636363636363635,0.4166666666666667
0.7755681818181818,0.14772727272727273,0.4166666666666667
0.7755681818181818,0.14772727272727273,0.5
0.7755681818181818,0.18181818181818182,0.5
0.7755681818181818,0.18181818181818182,0.5833333333333334
0.7755681818181818,0.26136363636363635,0.5833333333333334
0.7755681818181818,0.26136363636363635,0.75
0.7755681818181818,0.2727272727272727,0.75
0.7755681818181818,0.2727272727272727,0.8333333333333334
0.7755681818181818,0.4431818181818182,0.8333333333333334
0.7755681818181818,0.4431818181818182,0.9166666666666666
0.7755681818181818,0.5340909090909091,0.9166666666666666
0.7755681818181818,0.5568181818181818,0.9166666666666666
0.7755681818181818,0.6136363636363636,0.9166666666666666
0.7755681818181818,0.6363636363636364,0.9166666666666666
0.7755681818181818,0.7159090909090909,0.9166666666666666
0.7755681818181818,0.7159090909090909,1.0
0.7755681818181818,1.0,1.0
