AUC,FPR,TPR
0.6989077444059425,0.0,0.0
0.6989077444059425,0.022766078542970972,0.10501193317422435
0.6989077444059425,0.022766078542970972,0.10739856801909307
0.6989077444059425,0.025611838360842343,0.10739856801909307
0.6989077444059425,0.025611838360842343,0.11455847255369929
0.6989077444059425,0.02902675014228799,0.11455847255369929
0.6989077444059425,0.02902675014228799,0.11694510739856802
0.6989077444059425,0.030734206033010813,0.11694510739856802
0.6989077444059425,0.030734206033010813,0.12171837708830549
0.6989077444059425,0.03130335799658509,0.12171837708830549
0.6989077444059425,0.03130335799658509,0.12410501193317422
0.6989077444059425,0.03187250996015936,0.12410501193317422
0.6989077444059425,0.03187250996015936,0.1288782816229117
0.6989077444059425,0.032441661923733635,0.1288782816229117
0.6989077444059425,0.032441661923733635,0.13126491646778043
0.6989077444059425,0.03414911781445646,0.13126491646778043
0.6989077444059425,0.03414911781445646,0.13365155131264916
0.6989077444059425,0.03642572566875356,0.13365155131264916
0.6989077444059425,0.03642572566875356,0.13842482100238662
0.6989077444059425,0.03870233352305066,0.13842482100238662
0.6989077444059425,0.03870233352305066,0.1431980906921241
0.6989077444059425,0.03927148548662493,0.1431980906921241
0.6989077444059425,0.03927148548662493,0.15035799522673032
0.6989077444059425,0.0398406374501992,0.15035799522673032
0.6989077444059425,0.0398406374501992,0.15274463007159905
0.6989077444059425,0.040409789413773475,0.15274463007159905
0.6989077444059425,0.040409789413773475,0.15513126491646778
0.6989077444059425,0.042686397268070574,0.15513126491646778
0.6989077444059425,0.042686397268070574,0.162291169451074
0.6989077444059425,0.043255549231644846,0.162291169451074
0.6989077444059425,0.043255549231644846,0.16467780429594273
0.6989077444059425,0.043824701195219126,0.16467780429594273
0.6989077444059425,0.043824701195219126,0.16706443914081145
0.6989077444059425,0.0443938531587934,0.16706443914081145
0.6989077444059425,0.0443938531587934,0.16945107398568018
0.6989077444059425,0.04496300512236767,0.16945107398568018
0.6989077444059425,0.04496300512236767,0.1718377088305489
0.6989077444059425,0.04723961297666477,0.1718377088305489
