AUC,FPR,TPR
0.8545364891518737,0.0,0.0
0.8545364891518737,0.0,0.038461538461538464
0.8545364891518737,0.0,0.2692307692307692
0.8545364891518737,0.02564102564102564,0.2692307692307692
0.8545364891518737,0.02564102564102564,0.4230769230769231
0.8545364891518737,0.05128205128205128,0.4230769230769231
0.8545364891518737,0.05128205128205128,0.5
0.8545364891518737,0.07692307692307693,0.5
0.8545364891518737,0.07692307692307693,0.6153846153846154
0.8545364891518737,0.1794871794871795,0.6153846153846154
0.8545364891518737,0.1794871794871795,0.7307692307692307
0.8545364891518737,0.20512820512820512,0.7307692307692307
0.8545364891518737,0.20512820512820512,0.8076923076923077
0.8545364891518737,0.2564102564102564,0.8076923076923077
0.8545364891518737,0.2564102564102564,0.8846153846153846
0.8545364891518737,0.3076923076923077,0.8846153846153846
0.8545364891518737,0.3076923076923077,0.9230769230769231
0.8545364891518737,0.4358974358974359,0.9230769230769231
0.8545364891518737,0.5384615384615384,0.9230769230769231
0.8545364891518737,0.6153846153846154,0.9230769230769231
0.8545364891518737,0.6410256410256411,0.9615384615384616
0.8545364891518737,0.717948717948718,0.9615384615384616
0.8545364891518737,0.7435897435897436,0.9615384615384616
0.8545364891518737,0.9230769230769231,0.9615384615384616
0.8545364891518737,0.9487179487179487,0.9615384615384616
0.8545364891518737,0.9487179487179487,1.0
0.8545364891518737,1.0,1.0
