AUC,FPR,TPR
0.7382533197139939,0.0,0.0
0.7382533197139939,0.0,0.045454545454545456
0.7382533197139939,0.0028089887640449437,0.06060606060606061
0.7382533197139939,0.0028089887640449437,0.07575757575757576
0.7382533197139939,0.0028089887640449437,0.10606060606060606
0.7382533197139939,0.0056179775280898875,0.10606060606060606
0.7382533197139939,0.0056179775280898875,0.12121212121212122
0.7382533197139939,0.011235955056179775,0.15151515151515152
0.7382533197139939,0.019662921348314606,0.19696969696969696
0.7382533197139939,0.025280898876404494,0.22727272727272727
0.7382533197139939,0.028089887640449437,0.22727272727272727
0.7382533197139939,0.028089887640449437,0.24242424242424243
0.7382533197139939,0.033707865168539325,0.24242424242424243
0.7382533197139939,0.0449438202247191,0.25757575757575757
0.7382533197139939,0.0449438202247191,0.2727272727272727
0.7382533197139939,0.0702247191011236,0.30303030303030304
0.7382533197139939,0.08146067415730338,0.3484848484848485
0.7382533197139939,0.08426966292134831,0.3484848484848485
0.7382533197139939,0.10674157303370786,0.3484848484848485
0.7382533197139939,0.14325842696629212,0.48484848484848486
0.7382533197139939,0.14606741573033707,0.48484848484848486
0.7382533197139939,0.21910112359550563,0.6212121212121212
0.7382533197139939,0.3398876404494382,0.7424242424242424
0.7382533197139939,0.9606741573033708,0.9696969696969697
0.7382533197139939,0.9606741573033708,0.9848484848484849
0.7382533197139939,0.9719101123595506,0.9848484848484849
0.7382533197139939,0.9747191011235955,0.9848484848484849
0.7382533197139939,0.9803370786516854,1.0
0.7382533197139939,0.9859550561797753,1.0
0.7382533197139939,1.0,1.0
