AUC,FPR,TPR
0.7658963227783453,0.0,0.0
0.7658963227783453,0.025280898876404494,0.18181818181818182
0.7658963227783453,0.028089887640449437,0.18181818181818182
0.7658963227783453,0.028089887640449437,0.21212121212121213
0.7658963227783453,0.033707865168539325,0.21212121212121213
0.7658963227783453,0.033707865168539325,0.22727272727272727
0.7658963227783453,0.06179775280898876,0.22727272727272727
0.7658963227783453,0.06179775280898876,0.24242424242424243
0.7658963227783453,0.06741573033707865,0.24242424242424243
0.7658963227783453,0.06741573033707865,0.2727272727272727
0.7658963227783453,0.0702247191011236,0.2727272727272727
0.7658963227783453,0.0702247191011236,0.2878787878787879
0.7658963227783453,0.07303370786516854,0.2878787878787879
0.7658963227783453,0.07303370786516854,0.30303030303030304
0.7658963227783453,0.07865168539325842,0.30303030303030304
0.7658963227783453,0.07865168539325842,0.3181818181818182
0.7658963227783453,0.08707865168539326,0.3181818181818182
0.7658963227783453,0.08707865168539326,0.3333333333333333
0.7658963227783453,0.09831460674157304,0.3333333333333333
0.7658963227783453,0.09831460674157304,0.36363636363636365
0.7658963227783453,0.10393258426966293,0.36363636363636365
0.7658963227783453,0.10393258426966293,0.3939393939393939
0.7658963227783453,0.11235955056179775,0.3939393939393939
0.7658963227783453,0.11235955056179775,0.4090909090909091
0.7658963227783453,0.14606741573033707,0.4090909090909091
0.7658963227783453,0.14606741573033707,0.4393939393939394
0.7658963227783453,0.1601123595505618,0.4393939393939394
0.7658963227783453,0.1601123595505618,0.5
0.7658963227783453,0.16853932584269662,0.5
0.7658963227783453,0.16853932584269662,0.5151515151515151
0.7658963227783453,0.17415730337078653,0.5151515151515151
0.7658963227783453,0.17415730337078653,0.5303030303030303
0.7658963227783453,0.1853932584269663,0.5303030303030303
0.7658963227783453,0.19101123595505617,0.5303030303030303
0.7658963227783453,0.20786516853932585,0.5303030303030303
0.7658963227783453,0.20786516853932585,0.5454545454545454
0.7658963227783453,0.22191011235955055,0.5454545454545454
0.7658963227783453,0.22191011235955055,0.5606060606060606
0.7658963227783453,0.2303370786516854,0.5606060606060606
0.7658963227783453,0.2443820224719101,0.5606060606060606
0.7658963227783453,0.2443820224719101,0.5757575757575758
0.7658963227783453,0.2640449438202247,0.5757575757575758
0.7658963227783453,0.2696629213483146,0.5757575757575758
0.7658963227783453,0.2696629213483146,0.5909090909090909
0.7658963227783453,0.2752808988764045,0.5909090909090909
0.7658963227783453,0.2752808988764045,0.6060606060606061
0.7658963227783453,0.2808988764044944,0.6060606060606061
0.7658963227783453,0.2893258426966292,0.6060606060606061
0.7658963227783453,0.2893258426966292,0.6212121212121212
0.7658963227783453,0.300561797752809,0.6212121212121212
0.7658963227783453,0.3061797752808989,0.6212121212121212
0.7658963227783453,0.3089887640449438,0.6212121212121212
0.7658963227783453,0.3089887640449438,0.6363636363636364
0.7658963227783453,0.3202247191011236,0.6363636363636364
0.7658963227783453,0.3202247191011236,0.6666666666666666
0.7658963227783453,0.33146067415730335,0.6666666666666666
0.7658963227783453,0.33146067415730335,0.6818181818181818
0.7658963227783453,0.3342696629213483,0.6818181818181818
0.7658963227783453,0.3342696629213483,0.7121212121212122
0.7658963227783453,0.3342696629213483,0.7272727272727273
0.7658963227783453,0.36797752808988765,0.7272727272727273
0.7658963227783453,0.3792134831460674,0.7272727272727273
