AUC,FPR,TPR
0.608180302995315,0.0,0.0
0.608180302995315,0.0,0.002386634844868735
0.608180302995315,0.0,0.00477326968973747
0.608180302995315,0.0005691519635742744,0.00477326968973747
0.608180302995315,0.0005691519635742744,0.011933174224343675
0.608180302995315,0.0011383039271485487,0.011933174224343675
0.608180302995315,0.0011383039271485487,0.016706443914081145
0.608180302995315,0.0028457598178713715,0.016706443914081145
0.608180302995315,0.0028457598178713715,0.021479713603818614
0.608180302995315,0.003414911781445646,0.021479713603818614
0.608180302995315,0.003414911781445646,0.026252983293556086
0.608180302995315,0.004553215708594195,0.026252983293556086
0.608180302995315,0.004553215708594195,0.03341288782816229
0.608180302995315,0.006829823562891292,0.03341288782816229
0.608180302995315,0.006829823562891292,0.03579952267303103
0.608180302995315,0.007398975526465566,0.03579952267303103
0.608180302995315,0.007398975526465566,0.03818615751789976
0.608180302995315,0.00796812749003984,0.03818615751789976
0.608180302995315,0.00796812749003984,0.0405727923627685
0.608180302995315,0.010244735344336939,0.0405727923627685
0.608180302995315,0.010244735344336939,0.04295942720763723
0.608180302995315,0.010813887307911212,0.04295942720763723
0.608180302995315,0.010813887307911212,0.050119331742243436
0.608180302995315,0.01195219123505976,0.050119331742243436
0.608180302995315,0.01195219123505976,0.05250596658711217
0.608180302995315,0.012521343198634035,0.05250596658711217
0.608180302995315,0.012521343198634035,0.05489260143198091
0.608180302995315,0.01309049516220831,0.05489260143198091
0.608180302995315,0.01309049516220831,0.06205250596658711
0.608180302995315,0.013659647125782584,0.06443914081145585
0.608180302995315,0.013659647125782584,0.06682577565632458
0.608180302995315,0.014228799089356859,0.06682577565632458
0.608180302995315,0.014228799089356859,0.06921241050119331
0.608180302995315,0.014797951052931132,0.06921241050119331
0.608180302995315,0.014797951052931132,0.07398568019093078
0.608180302995315,0.016505406943653957,0.07398568019093078
0.608180302995315,0.016505406943653957,0.08353221957040573
0.608180302995315,0.01707455890722823,0.08353221957040573
0.608180302995315,0.01707455890722823,0.09307875894988067
0.608180302995315,0.017643710870802503,0.09307875894988067
0.608180302995315,0.017643710870802503,0.0954653937947494
0.608180302995315,0.01821286283437678,0.0954653937947494
0.608180302995315,0.01821286283437678,0.10739856801909307
0.608180302995315,0.018782014797951052,0.10739856801909307
0.608180302995315,0.018782014797951052,0.10978520286396182
