AUC,FPR,TPR
0.6498010684843307,0.0,0.0
0.6498010684843307,0.017643710870802503,0.08591885441527446
0.6498010684843307,0.018782014797951052,0.0883054892601432
0.6498010684843307,0.022766078542970972,0.0883054892601432
0.6498010684843307,0.022766078542970972,0.0954653937947494
0.6498010684843307,0.02333523050654525,0.0954653937947494
0.6498010684843307,0.02333523050654525,0.10023866348448687
0.6498010684843307,0.02504268639726807,0.10023866348448687
0.6498010684843307,0.02504268639726807,0.1026252983293556
0.6498010684843307,0.02618099032441662,0.1026252983293556
0.6498010684843307,0.02618099032441662,0.10501193317422435
0.6498010684843307,0.027888446215139442,0.10501193317422435
0.6498010684843307,0.027888446215139442,0.10739856801909307
0.6498010684843307,0.028457598178713718,0.10739856801909307
0.6498010684843307,0.028457598178713718,0.10978520286396182
0.6498010684843307,0.02902675014228799,0.10978520286396182
0.6498010684843307,0.02902675014228799,0.11455847255369929
0.6498010684843307,0.029595902105862264,0.11455847255369929
0.6498010684843307,0.029595902105862264,0.11694510739856802
0.6498010684843307,0.03130335799658509,0.11694510739856802
0.6498010684843307,0.03130335799658509,0.12410501193317422
0.6498010684843307,0.033010813887307915,0.12410501193317422
0.6498010684843307,0.033010813887307915,0.13126491646778043
0.6498010684843307,0.03357996585088219,0.13126491646778043
0.6498010684843307,0.03357996585088219,0.13365155131264916
0.6498010684843307,0.03471826977803073,0.13365155131264916
0.6498010684843307,0.03471826977803073,0.1360381861575179
0.6498010684843307,0.035287421741605006,0.1360381861575179
0.6498010684843307,0.035287421741605006,0.13842482100238662
0.6498010684843307,0.03642572566875356,0.13842482100238662
0.6498010684843307,0.03642572566875356,0.14081145584725538
0.6498010684843307,0.03699487763232783,0.14081145584725538
0.6498010684843307,0.03699487763232783,0.14797136038186157
0.6498010684843307,0.03813318155947638,0.14797136038186157
0.6498010684843307,0.03813318155947638,0.15035799522673032
0.6498010684843307,0.03870233352305066,0.15035799522673032
0.6498010684843307,0.03870233352305066,0.15274463007159905
0.6498010684843307,0.03927148548662493,0.15274463007159905
0.6498010684843307,0.03927148548662493,0.1575178997613365
0.6498010684843307,0.0398406374501992,0.1575178997613365
0.6498010684843307,0.0398406374501992,0.15990453460620524
0.6498010684843307,0.040409789413773475,0.15990453460620524
0.6498010684843307,0.040409789413773475,0.162291169451074
0.6498010684843307,0.040978941377347755,0.162291169451074
0.6498010684843307,0.040978941377347755,0.16467780429594273
0.6498010684843307,0.04154809334092203,0.16467780429594273
0.6498010684843307,0.04154809334092203,0.16706443914081145
0.6498010684843307,0.0421172453044963,0.16706443914081145
0.6498010684843307,0.0421172453044963,0.1718377088305489
0.6498010684843307,0.04496300512236767,0.1718377088305489
0.6498010684843307,0.04496300512236767,0.1766109785202864
0.6498010684843307,0.04780876494023904,0.1766109785202864
0.6498010684843307,0.04780876494023904,0.18138424821002386
0.6498010684843307,0.05008537279453614,0.18138424821002386
0.6498010684843307,0.05008537279453614,0.18377088305489261
0.6498010684843307,0.05236198064883324,0.18377088305489261
0.6498010684843307,0.05236198064883324,0.18854415274463007
0.6498010684843307,0.05293113261240751,0.18854415274463007
0.6498010684843307,0.05293113261240751,0.1909307875894988
0.6498010684843307,0.053500284575981785,0.1909307875894988
0.6498010684843307,0.053500284575981785,0.19331742243436753
0.6498010684843307,0.05463858850313034,0.19331742243436753
0.6498010684843307,0.05463858850313034,0.19809069212410502
0.6498010684843307,0.055776892430278883,0.19809069212410502
0.6498010684843307,0.055776892430278883,0.20047732696897375
0.6498010684843307,0.056346044393853156,0.20047732696897375
0.6498010684843307,0.056346044393853156,0.20286396181384247
0.6498010684843307,0.05748434832100171,0.20286396181384247
0.6498010684843307,0.05748434832100171,0.2052505966587112
0.6498010684843307,0.05805350028457598,0.2052505966587112
0.6498010684843307,0.05805350028457598,0.20763723150357996
0.6498010684843307,0.058622652248150255,0.20763723150357996
0.6498010684843307,0.058622652248150255,0.2100238663484487
0.6498010684843307,0.06089926010244735,0.2100238663484487
0.6498010684843307,0.06089926010244735,0.2171837708830549
0.6498010684843307,0.06260671599317018,0.2171837708830549
0.6498010684843307,0.06260671599317018,0.2243436754176611
0.6498010684843307,0.06374501992031872,0.2243436754176611
0.6498010684843307,0.06374501992031872,0.23389021479713604
0.6498010684843307,0.064314171883893,0.23389021479713604
0.6498010684843307,0.064314171883893,0.23627684964200477
0.6498010684843307,0.06715993170176437,0.23627684964200477
0.6498010684843307,0.06715993170176437,0.2386634844868735
0.6498010684843307,0.06829823562891292,0.2386634844868735
0.6498010684843307,0.06829823562891292,0.24343675417661098
0.6498010684843307,0.0688673875924872,0.24343675417661098
0.6498010684843307,0.0688673875924872,0.2458233890214797
0.6498010684843307,0.07171314741035857,0.2458233890214797
0.6498010684843307,0.07171314741035857,0.24821002386634844
